Date,Week,Age,Gender,Incidence,Intensive_Care,2nd_Vac,Lockdown-Intensity
2020-03-20,12.0,45.653414445509334,0.5523884373796656,22.92057761732852,200.0,0.0,2
2020-03-21,12.0,45.87858943770657,0.5488049472540718,25.392298435619736,308.0,0.0,2
2020-03-22,12.0,46.10376442990381,0.5443833009610926,26.93742478941035,364.0,0.0,3
2020-03-23,12.0,46.32893942210104,0.539123498500728,28.978339350180505,451.0,0.0,3
2020-03-24,12.0,46.554114414298276,0.5330255398729781,31.210589651022865,616.0,0.0,3
2020-03-25,12.0,46.779289406495515,0.5260894250778427,33.71239470517449,789.0,0.0,3
2020-03-26,13.0,47.20786083506694,0.518315154115322,35.9338146811071,824.0,0.0,3
2020-03-27,13.0,47.43303582726418,0.5107492579889017,38.25872442839952,905.0,0.0,3
2020-03-28,13.0,47.65821081946141,0.5033917366985815,39.90252707581227,1001.0,0.0,3
2020-03-29,13.0,47.88338581165864,0.4962425902443615,40.87845968712395,1063.0,0.0,3
2020-03-30,13.0,48.10856080385588,0.48930181862624184,41.34296028880866,1203.0,0.0,3
2020-03-31,13.0,48.33373579605312,0.4825694218442224,42.76052948255114,1550.0,0.0,3
2020-04-01,13.0,48.55891078825035,0.47604539989830325,43.458483754512635,1784.0,0.0,3
2020-04-02,14.0,48.98748221682178,0.4697297527884842,44.23345367027677,2102.0,0.0,3
2020-04-03,14.0,49.21265720901902,0.4639885947713628,44.49097472924188,2361.0,0.0,3
2020-04-04,14.0,49.43783220121626,0.45882192584693876,44.03489771359808,2471.0,0.0,3
2020-04-05,14.0,49.66300719341349,0.4542297460152124,43.383874849578824,2528.0,0.0,3
2020-04-06,14.0,49.88818218561073,0.45021205527618335,42.832731648616125,2551.0,0.0,3
2020-04-07,14.0,50.11335717780797,0.4467688536298519,41.78459687123947,2641.0,0.0,3
2020-04-08,14.0,50.3385321700052,0.443900141076218,40.6028880866426,2654.0,0.0,3
2020-04-09,15.0,50.48138931286235,0.44160591761528156,38.626955475330924,2714.0,0.0,3
2020-04-10,15.0,50.70656430505959,0.43989548787396443,35.210589651022865,2702.0,0.0,3
2020-04-11,15.0,50.93173929725681,0.43876885185226666,33.454873646209386,2652.0,0.0,3
2020-04-12,15.0,51.15691428945406,0.43822600955018826,32.647412755716005,2652.0,0.0,3
2020-04-13,15.0,51.3820892816513,0.43826696096772905,30.166064981949457,2719.0,0.0,3
2020-04-14,15.0,51.60726427384852,0.4388917061048892,26.886883273164862,2722.0,0.0,3
2020-04-15,15.0,51.83243926604575,0.4401002449616687,24.537906137184116,2735.0,0.0,3
